cba_id,source,filename,filepath,employer,union,state_abbrev,state_name,state_fips,sector,naics,naics_description,effective_date,expiration_date,n_workers,multi_state,metadata_source,also_in_dol,also_in_cornell,mistral_contract_year,mistral_naics,mistral_n_occupations,mistral_mean_wage,mistral_median_wage,mistral_step_up
DoL_327,DoL,document_327.pdf,DoL Archive/document_327.pdf,GOODRICH AEROSTRUCTURES GROUP,MACHINISTS AFL-CIO (IAM) 755,CA,California,06,Private,336411,,2003-01-01,2006-02-12,750.0,0,DoL_CBAList,0,0,2003.0,336412.0,15.0,12.45,12.449999809265137,No
DoL_3999,DoL,document_3999.pdf,DoL Archive/document_3999.pdf,"GOODSPEED OPERA HOUSE FOUNDATION, INC.",MUSICIANS AFL-CIO (AFM) 400,CT,Connecticut,09,Private,71111,,2016-01-01,2020-01-14,30.0,0,DoL_CBAList,0,0,2016.0,711110.0,5.0,13.157501,5.164000034332275,No
DoL_1255,DoL,document_1255.pdf,DoL Archive/document_1255.pdf,GOODWILL INDUSTRIES OF MID-MICHIGAN INC,TEAMSTERS (IBT) 332,MI,Michigan,26,Private,62431,,2019-01-01,2021-07-08,6.0,0,DoL_CBAList,0,0,2019.0,6242.0,3.0,13.733334,14.600000381469727,No
DoL_4009,DoL,document_4009.pdf,DoL Archive/document_4009.pdf,"GOODWILL INDUSTRIES VOCATIONAL ENTERPRISES, INC.",TEAMSTERS (IBT) 346,MN,Minnesota,27,Private,811118,,2018-01-01,2020-01-31,2.0,0,DoL_CBAList,0,0,2018.0,813930.0,1.0,16.0,16.0,No
DoL_162,DoL,document_162.pdf,DoL Archive/document_162.pdf,"GOODYEAR DUNLOP TIRES NORTH AMERICA, LTD. BUFFALO, NEW YORK","STEELWORKERS, AFL-CIO (USW) 04 135 L",NY,New York,36,Private,326211,,2003-01-01,2006-07-22,1000.0,0,DoL_CBAList,0,0,2003.0,326211.0,29.0,12.0,12.0,No
DoL_1999,DoL,document_1999.pdf,DoL Archive/document_1999.pdf,"GOVERNMENT CONTRACTING RESOURCES, INC.",MACHINISTS AFL-CIO (IAM) 449,FL,Florida,12,Private,336414,,2010-01-01,2013-06-30,1000.0,0,DoL_CBAList,0,0,2010.0,561210.0,5.0,22.66,23.6299991607666,No
DoL_4155,DoL,document_4155.pdf,DoL Archive/document_4155.pdf,GOVERNORS STATE UNIVERSITY/GOVERNORS STATE UNIVERSITY BOARD OF TRUSTEES,SERVICE EMPLOYEES (SEIU) 73,IL,Illinois,17,Public,611310,,2019-01-01,2022-06-30,,0,DoL_CBAList,0,0,2019.0,611310.0,1.0,19.13,19.1299991607666,No
DoL_1537,DoL,document_1537.pdf,DoL Archive/document_1537.pdf,GRADE FIELD PARTIES OF ALLIED BUILDING METAL INDUSTRIES,"ENGINEERS, OPERATING, AFL-CIO (IUOE) 15",NY,New York,36,Private,238120,,2002-01-01,2006-06-30,,0,DoL_CBAList,0,0,2002.0,238120.0,3.0,32.063335,32.5099983215332,No
DoL_3761,DoL,document_3761.pdf,DoL Archive/document_3761.pdf,"GRAND COULEE, CITY OF (FOOD PROCESSING)",TEAMSTERS (IBT) 760,WA,Washington,53,Public,921110,,2020-01-01,2022-12-31,,0,DoL_CBAList,0,0,2020.0,921110.0,9.0,25.245556,24.170000076293945,No
DoL_4334,DoL,document_4334.pdf,DoL Archive/document_4334.pdf,GRAND PRAIRIE SERVICES,SERVICE EMPLOYEES (SEIU) 73,IL,Illinois,17,Private,621399,,2020-01-01,2023-06-30,,0,DoL_CBAList,0,0,2020.0,621399.0,19.0,10.0,10.0,No
DoL_3178,DoL,document_3178.pdf,DoL Archive/document_3178.pdf,GRAND RAPIDS PUBLIC SCHOOLS,(NEA) -,MI,Michigan,26,Public,611110,,2001-01-01,2003-08-24,,0,DoL_CBAList,0,0,2001.0,611110.0,23.0,,,No
DoL_2544,DoL,document_2544.pdf,DoL Archive/document_2544.pdf,GRAND SIERRA RESORT AND CASINO,CULINARY WORKERS UNION 226,NV,Nevada,32,Private,721120,,2016-01-01,2023-10-31,,0,DoL_CBAList,0,0,2016.0,721120.0,59.0,9.938814,9.449999809265137,No
DoL_3552,DoL,document_3552.pdf,DoL Archive/document_3552.pdf,"GRANITE CITY, EDWARDSVILLE, HIGHLAND GREATER MADISON COUNTY",LABORERS  (LIUNA) 397,IL,Illinois,17,,23731,,2013-01-01,2016-07-31,,0,DoL_CBAList,0,0,2013.0,238910.0,7.0,27.971426,29.799999237060547,No
DoL_4346,DoL,document_4346.pdf,DoL Archive/document_4346.pdf,GRANT COUNTY HOUSING AUTHORITY,TEAMSTERS (IBT) 760,WA,Washington,53,Public,,,,2026-12-31,,0,DoL_CBAList,0,0,,,,,,
DoL_2573,DoL,document_2573.pdf,DoL Archive/document_2573.pdf,GRANT PARK ORCHESTRAL ASSOCIATION,CHICAGO FEDERATION OF MUSICIANS 10-208,IL,Illinois,17,Private,71113,,,2019-05-31,83.0,0,DoL_CBAList,0,0,,,,,,
DoL_3712,DoL,document_3712.pdf,DoL Archive/document_3712.pdf,"GRANT PASS OREGON, CITY OF",NATIONAL ASSOTIATION OF FIREFIGHTERS 3564,OR,Oregon,41,Public,922160,,2018-01-01,2020-12-31,,0,DoL_CBAList,0,0,2018.0,922160.0,4.0,22.41,21.04499912261963,No
DoL_3713,DoL,document_3713.pdf,DoL Archive/document_3713.pdf,"GRANT PASS OREGON, CITY OF",TEAMSTERS 223,OR,Oregon,41,Public,,,,2022-12-31,,0,DoL_CBAList,0,0,,,,,,
DoL_3714,DoL,document_3714.pdf,DoL Archive/document_3714.pdf,"GRANT PASS OREGON, CITY OF",GRANT PASS EMPLOYEE ASSOCIATION,OR,Oregon,41,Public,921110,,2020-01-01,2021-12-31,,0,DoL_CBAList,0,0,2020.0,921110.0,26.0,22.0,22.0,No
DoL_3715,DoL,document_3715.pdf,DoL Archive/document_3715.pdf,"GRANT PASS OREGON, CITY OF",GRANT PASS POLICE ASSOCIATION,OR,Oregon,41,Public,922120,,2019-01-01,2021-12-31,,0,DoL_CBAList,0,0,2019.0,922120.0,9.0,20.68,18.079999923706055,No
DoL_3716,DoL,document_3716.pdf,DoL Archive/document_3716.pdf,"GRANT PASS OREGON, CITY OF",INTERNATIONAL ASSOCIATION OF FIREFIGHTERS 3564,OR,Oregon,41,Public,922130,,2021-01-01,2023-12-31,,0,DoL_CBAList,0,0,2021.0,922130.0,4.0,24.2325,22.914999961853027,No
DoL_4462,DoL,document_4462.pdf,DoL Archive/document_4462.pdf,GREAT IMPRESSIONS GRAPHICS AND PRINTING,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N (PPPWU) 1 /PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N (PPPWU) 577 M,WI,Wisconsin,55,Private,,,,2027-03-31,,0,DoL_CBAList,0,0,,,,,,
DoL_1787,DoL,document_1787.pdf,DoL Archive/document_1787.pdf,GREAT LAKES,BOILERMAKERS AFL-CIO (BBF) 647/BOILERMAKERS AFL-CIO (BBF) 744,,,,Private,316999,,,2010-03-30,1000.0,0,DoL_CBAList,0,0,,,,,,
DoL_403,DoL,document_403.pdf,DoL Archive/document_403.pdf,GREAT LAKES ASSOCIATION. OF STEVEDORES,(ILA),,,,Private,48832,,,2005-12-31,3500.0,0,DoL_CBAList,0,0,,,,,,
DoL_1550,DoL,document_1550.pdf,DoL Archive/document_1550.pdf,GREAT LAKES FABRICATORS & ERECTORS (RIGGERS),IRON WORKERS AFL-CIO (BSOIW) 25,MI,Michigan,26,Private,23819,,2004-01-01,2007-05-31,2900.0,0,DoL_CBAList,0,0,2004.0,238110.0,16.0,22.6175,24.13499927520752,No
DoL_1527,DoL,document_1527.pdf,DoL Archive/document_1527.pdf,GREAT LAKES FABRICATORS & ERECTORS ASSOCIATION,(IUOE) -,MI,Michigan,26,,23819,,2001-01-01,2004-05-31,,0,DoL_CBAList,0,0,2001.0,238120.0,20.0,24.3405,27.524999618530273,No
DoL_94,DoL,document_94.pdf,DoL Archive/document_94.pdf,GREAT LAKES FABRICATORS & ERECTORS ASSOCIATION. ET.AL.,"ENGINEERS, OPERATING, AFL-CIO (IUOE) 324",MI,Michigan,26,Private,23819,,2001-01-01,2004-05-31,1000.0,0,DoL_CBAList,0,0,2001.0,23819.0,18.0,24.78611,27.719999313354492,No
DoL_1511,DoL,document_1511.pdf,DoL Archive/document_1511.pdf,GREAT LAKES METAL BLDG ERECTORS ASSOCIATION (PRE-ENGR),IRON WORKERS AFL-CIO (BSOIW) 25,MI,Michigan,26,Private,23622,,2001-01-01,2006-03-31,3300.0,0,DoL_CBAList,0,0,2001.0,238140.0,9.0,15.697778,16.239999771118164,No
DoL_4587,DoL,document_4587.pdf,DoL Archive/document_4587.pdf,GREAT LAKES TRANSPORTATION SHUTTLE,TEAMSTERS (IBT) 299,MI,Michigan,26,Private,485510,,2022-01-01,2025-01-01,,0,DoL_CBAList,0,0,2022.0,485510.0,2.0,17.575,17.574999809265137,No
DoL_2132,DoL,document_2132.pdf,DoL Archive/document_2132.pdf,GREAT PLAINS LABORERS ARTIC OF AGREE COVERING HWY-HEAVY CONSTRUCTION,LABORERS  (LIUNA) 32/LABORERS  (LIUNA) 727,IL,Illinois,17,,23731,,2010-01-01,2015-04-30,,0,DoL_CBAList,0,0,2010.0,237310.0,8.0,30.0425,30.229999542236328,No
DoL_104,DoL,document_104.pdf,DoL Archive/document_104.pdf,"GREATER BLOUSE, SKIRT & UNDRGRMNT ASSOCIATION SPORTSWEAR","UNITE HERE 23-25, 10",NY,New York,36,Private,315212,,,2004-06-01,7000.0,0,DoL_CBAList,0,0,,,,,,
DoL_105,DoL,document_105.pdf,DoL Archive/document_105.pdf,"GREATER BLOUSE, SKIRT & UNDRGRMNT ASSOCIATION SPORTSWEAR","UNITE HERE 23-25, 10",NY,New York,36,Private,315212,,2007-01-01,2010-06-01,7000.0,0,DoL_CBAList,0,0,2007.0,315230.0,7.0,,,Yes
DoL_3402,DoL,document_3402.pdf,DoL Archive/document_3402.pdf,GREATER CLEVELAND REGIONAL TRANSIT (OPERATORS),TRANSIT UNION AFL-CIO (ATU) 268,OH,Ohio,39,Public,485111,,2000-01-01,2003-07-31,2400.0,0,DoL_CBAList,0,0,2000.0,485510.0,4.0,19.355,19.329999923706055,No
DoL_1629,DoL,document_1629.pdf,DoL Archive/document_1629.pdf,GREATER NEW YORK FLOOR COVERERS ASSOCIATION,(CJA) DC OF NYC,NY,New York,36,Private,23833,,2001-01-01,2006-06-30,1000.0,0,DoL_CBAList,0,0,2001.0,238330.0,7.0,27.025715,26.940000534057617,No
DoL_783,DoL,document_783.pdf,DoL Archive/document_783.pdf,GREATER NY HEALTH CARE FACILITIES ASSOCIATION.,(NHHSEU) 1199/144,NY,New York,36,Private,623311,,,2005-04-30,10000.0,0,DoL_CBAList,0,0,,,,,,
DoL_663,DoL,document_663.pdf,DoL Archive/document_663.pdf,GREATER NY MEAT TRADE INSTITUTE (GEN IND & PORK STORES),FOOD AND COMMERCIAL WKRS (UFCW) 342 050,NY,New York,36,Private,311611,,2003-01-01,2007-06-20,1100.0,0,DoL_CBAList,0,0,2003.0,311611.0,26.0,16.15054,16.255000114440918,No
DoL_391,DoL,document_391.pdf,DoL Archive/document_391.pdf,GREATER NY MOVERS & WAREHOUSEMEN'S BARGAINING GROUP,TEAMSTERS (IBT) 814,NY,New York,36,Private,48421,,2002-01-01,2005-04-30,1500.0,0,DoL_CBAList,0,0,2002.0,493000.0,4.0,19.2725,19.27999973297119,No
DoL_3730,DoL,document_3730.pdf,DoL Archive/document_3730.pdf,GREATER PEORIA MASS TRANSIT DISTRICT,TRANSIT UNION AFL-CIO (ATU) 416,IL,Illinois,17,,14,,2018-01-01,2021-11-30,,0,DoL_CBAList,0,0,2018.0,485510.0,15.0,22.737333,21.959999084472656,No
DoL_552,DoL,document_552.pdf,DoL Archive/document_552.pdf,GREATER ST. LOUIS FOOD EMPLOYERS' COUNCIL,FOOD AND COMMERCIAL WKRS (UFCW) 655,MO,Missouri,29,Private,44511,,2003-01-01,2007-05-13,10500.0,0,DoL_CBAList,0,0,2003.0,445110.0,33.0,11.231818,11.0,No
DoL_553,DoL,document_553.pdf,DoL Archive/document_553.pdf,GREATER ST. LOUIS FOOD EMPLOYERS' COUNCIL,FOOD AND COMMERCIAL WKRS (UFCW) 655,MO,Missouri,29,Private,44511,,2007-01-01,2010-05-16,10500.0,0,DoL_CBAList,0,0,2007.0,445110.0,27.0,14.492963,14.149999618530273,No
DoL_675,DoL,document_675.pdf,DoL Archive/document_675.pdf,GREATER ST. LOUIS FOOD EMPLOYERS' COUNCIL,FOOD AND COMMERCIAL WKRS (UFCW) 88,MO,Missouri,29,Private,44511,,2003-01-01,2008-09-30,2650.0,0,DoL_CBAList,0,0,2003.0,445210.0,20.0,12.0885,12.174999713897705,No
DoL_2661,DoL,document_2661.pdf,DoL Archive/document_2661.pdf,"GREEN BAY AREA PUBLIC SCHOOL DISTRICT, BOARD OF EDUCATION",(NEA) GBEA,WI,Wisconsin,55,,61111,,2007-01-01,2009-06-30,,0,DoL_CBAList,0,0,2007.0,611110.0,13.0,35350.0,35350.0,No
DoL_2662,DoL,document_2662.pdf,DoL Archive/document_2662.pdf,GREEN BAY BOARD OF EDUCATION,(NEA) GBEA,WI,Wisconsin,55,Public,61111,,,2005-06-30,1300.0,0,DoL_CBAList,0,0,,,,,,
DoL_2463,DoL,document_2463.pdf,DoL Archive/document_2463.pdf,GREEN BAY DROP FORGE,BOILERMAKERS AFL-CIO (BBF) 177,WI,Wisconsin,55,Private,332111,,2011-01-01,2016-05-31,,0,DoL_CBAList,0,0,2011.0,332111.0,10.0,11.923,11.40999984741211,No
DoL_4389,DoL,document_4389.pdf,DoL Archive/document_4389.pdf,GREEN MOUNTAIN TRANSIT AUTHORITY (DRIVER / STEWARDS),TEAMSTERS (IBT) 597,VT,Vermont,50,Public,485510,,2021-01-01,2024-06-30,,0,DoL_CBAList,0,0,2021.0,485510.0,2.0,23.875,23.875,No
DoL_4387,DoL,document_4387.pdf,DoL Archive/document_4387.pdf,GREEN MOUNTAIN TRANSIT AUTHORITY (MAINTENANCE),TEAMSTERS (IBT) 597,VT,Vermont,50,Public,485510,,2021-01-01,2024-06-30,,0,DoL_CBAList,0,0,2021.0,485510.0,9.0,20.501112,19.850000381469727,No
DoL_4388,DoL,document_4388.pdf,DoL Archive/document_4388.pdf,GREEN MOUNTAIN TRANSIT AUTHORITY (RURAL),TEAMSTERS (IBT) 597,VT,Vermont,50,Public,485510,,2021-01-01,2024-06-30,,0,DoL_CBAList,0,0,2021.0,485510.0,1.0,26.0,26.0,No
DoL_4421,DoL,document_4421.pdf,DoL Archive/document_4421.pdf,"GREENHILL CITADEL, INC.",STATE COUNTY AND MUNI EMPLS AFL-CIO (AFSCME) 1199 J NEW JERSEY HEALTH CARE EMPLOYEES,NJ,New Jersey,34,Private,623110,,2021-01-01,2023-07-31,,0,DoL_CBAList,0,0,2021.0,623110.0,4.0,18.8025,17.25,No
DoL_3524,DoL,document_3524.pdf,DoL Archive/document_3524.pdf,"GREENVILLE, CITY OF (PUBLIC WORKS)",LABORERS  (LIUNA) 773,IL,Illinois,17,,92112,,2015-01-01,2018-05-31,,0,DoL_CBAList,0,0,2015.0,921110.0,6.0,17.801666,17.765000343322754,No
DoL_3526,DoL,document_3526.pdf,DoL Archive/document_3526.pdf,"GREENWICH, CT TOWN OF",(LIUNA) 136,CT,Connecticut,09,,92112,,2013-01-01,2016-06-30,,0,DoL_CBAList,0,0,2013.0,921190.0,121.0,68626.664,66012.0,No
DoL_387,DoL,document_387.pdf,DoL Archive/document_387.pdf,"GREYHOUND LINES, INC.",TRANSIT UNION AFL-CIO (ATU) 1700,,,,Private,48521,,,2007-01-31,3100.0,0,DoL_CBAList,0,0,,,,,,
DoL_610,DoL,document_610.pdf,DoL Archive/document_610.pdf,GRISTEDES SUPERMARKETS,FOOD AND COMMERCIAL WKRS (UFCW) 1500 UFCW UNION LOCAL 1500,NY,New York,36,Private,44511,,2006-01-01,2010-06-27,1500.0,0,DoL_CBAList,0,0,2006.0,445110.0,12.0,14.591667,13.012499809265137,No
DoL_764,DoL,document_764.pdf,DoL Archive/document_764.pdf,GROUP HEALTH,SERVICE EMPLOYEES (SEIU) 1199 NW SEIU HEALTH CARE 1199 NORTHWEST,ID,Idaho,16,Private,611491,,,2011-10-31,1000.0,1,DoL_CBAList,0,0,,,,,,
DoL_855,DoL,document_855.pdf,DoL Archive/document_855.pdf,GROUP HEALTH COOPERATIVE OF PUGET SOUND (OFC-CLER),OFFICE AND PROFESSIONAL EMPLS AFL-CIO (OPEIU) 23/OFFICE AND PROFESSIONAL EMPLS AFL-CIO (OPEIU) 8,WA,Washington,53,Private,621491,,2005-01-01,2005-06-30,1100.0,0,DoL_CBAList,0,0,2005.0,621498.0,36.0,14.002778,13.239999771118164,No
DoL_763,DoL,document_763.pdf,DoL Archive/document_763.pdf,GROUP HEALTH COOPERATIVE OF PUGET SOUND (RNS),SERVICE EMPLOYEES (SEIU) 1199 NW SEIU HEALTH CARE 1199 NORTHWEST,WA,Washington,53,Private,611491,,2005-01-01,2008-06-30,1000.0,0,DoL_CBAList,0,0,2005.0,621391.0,11.0,26.282726,25.290000915527344,No
DoL_868,DoL,document_868.pdf,DoL Archive/document_868.pdf,"GROUP HEALTH INC. (SERV, MAINT, TECH, OFC)",SERVICE EMPLOYEES (SEIU) 113 HEALTHCARE MINNESOTA,MN,Minnesota,27,Private,62211,,2006-01-01,2008-02-29,1200.0,0,DoL_CBAList,0,0,2006.0,622110.0,59.0,14.076949,13.680000305175781,No
DoL_869,DoL,document_869.pdf,DoL Archive/document_869.pdf,"GROUP HEALTH INC. (SERV, MAINT, TECH, OFC)",SERVICE EMPLOYEES (SEIU) 113 HEALTHCARE MINNESOTA,MN,Minnesota,27,Private,62211,,,2008-01-31,1200.0,0,DoL_CBAList,0,0,,,,,,
DoL_3559,DoL,document_3559.pdf,DoL Archive/document_3559.pdf,"GROUP HEALTH, INC.",(SEIU) HEALTHCARE MINNESOTA,MN,Minnesota,27,,52421,,,2014-01-31,,0,DoL_CBAList,0,0,,,,,,
DoL_3816,DoL,document_3816.pdf,DoL Archive/document_3816.pdf,GROWERS ICE COMPANY,INTERNATIONAL UNION OF OPERATING ENGINEERS 39,CA,California,06,Private,311991,,2020-01-01,2023-02-28,,0,DoL_CBAList,0,0,2020.0,311991.0,7.0,41.302856,38.54999923706055,No
DoL_4502,DoL,document_4502.pdf,DoL Archive/document_4502.pdf,"GT MID ATLANTIC , LLC - FOLCROFT","ENGINEERS, OPERATING, AFL-CIO (IUOE) 542",MD,Maryland,24,Private,,,,2027-07-31,,0,DoL_CBAList,0,0,,,,,,
DoL_4,DoL,document_4.pdf,DoL Archive/document_4.pdf,GUIDE CORPORATION (EVERGREEN),AUTO WORKERS AFL-CIO (UAW) 0,IN,Indiana,18,Private,331111,,,2009-03-20,1000.0,0,DoL_CBAList,0,1,,,,,,
DoL_13,DoL,document_13.pdf,DoL Archive/document_13.pdf,GUIDE CORPORATION (EVERGREEN),AUTO WORKERS AFL-CIO (UAW) 663,IN,Indiana,18,Private,331111,,2004-01-01,2009-03-20,1000.0,0,DoL_CBAList,0,1,2004.0,336399.0,31.0,26.97129,26.09000015258789,No
DoL_3866,DoL,document_3866.pdf,DoL Archive/document_3866.pdf,GULF STATES CHAPTER - SHEET METAL AND AIR CONDITIONING CONTRACTORS' NATIONAL ASSOCIATION (SMACNA),"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS (SMART) 441 SM",AL,Alabama,01,Private,,,,2026-06-20,,0,DoL_CBAList,0,0,,,,,,
DoL_71,DoL,document_71.pdf,DoL Archive/document_71.pdf,"GWALTNEY OF SMITHFIELD, LTD.",TEAMSTERS (IBT) 822,VA,Virginia,51,Private,311611,,2002-01-01,2007-04-03,1800.0,0,DoL_CBAList,0,0,2002.0,311611.0,16.0,11.450625,11.150000095367432,No
DoL_561,DoL,document_561.pdf,DoL Archive/document_561.pdf,"HAC, INC. (WAS HOMELAND - CLERKS/MEAT)",FOOD AND COMMERCIAL WKRS (UFCW) 1000,OK,Oklahoma,40,Private,44511,,,2007-10-06,2200.0,1,DoL_CBAList,0,0,,,,,,
DoL_330,DoL,document_330.pdf,DoL Archive/document_330.pdf,HAMILTON SUNDSTRAND CORPORATION,MACHINISTS AFL-CIO (IAM) 743,CT,Connecticut,09,Private,336412,,2004-01-01,2008-05-06,1100.0,0,DoL_CBAList,0,0,2004.0,336412.0,10.0,20.24,20.239999771118164,No
DoL_3871,DoL,document_3871.pdf,DoL Archive/document_3871.pdf,"HANGING H COMPANIES, LLC/PIPE LINE CONTRACTORS ASSOCIATION (PLCA)",PLUMBERS AFL-CIO (PPF),VA,Virginia,51,Private,23712,,,2026-05-31,24.0,0,DoL_CBAList,0,0,,,,,,
DoL_2235,DoL,document_2235.pdf,DoL Archive/document_2235.pdf,HANNIBAL COMMERCIAL AND RESIDENTIAL,(BAC),MO,Missouri,29,Private,238110,,2017-01-01,2018-06-05,,0,DoL_CBAList,0,0,2017.0,238110.0,10.0,28.298,29.664999961853027,No
DoL_4280,DoL,document_4280.pdf,DoL Archive/document_4280.pdf,"HANOVER PARK, VILLAGE OF (PART-TIME FIREFIGHTER)",SERVICE EMPLOYEES (SEIU) 73,IL,Illinois,17,Public,922160,,2019-01-01,2022-04-30,,0,DoL_CBAList,0,0,2019.0,922160.0,8.0,18.21875,18.269999504089355,No
DoL_1159,DoL,document_1159.pdf,DoL Archive/document_1159.pdf,"HANSON READY MIX, INC.","ENGINEERS, OPERATING, AFL-CIO (IUOE) 66",PA,Pennsylvania,42,,4,,2019-01-01,2022-07-31,,0,DoL_CBAList,0,0,2019.0,327320.0,5.0,20.622,20.760000228881836,No
DoL_4156,DoL,document_4156.pdf,DoL Archive/document_4156.pdf,HAPPY VALLEY UNION ELEMENTARY SCHOOL DISTRICT,TEAMSTERS (IBT) 137,CA,California,06,Public,611110,,2019-01-01,2023-06-30,,0,DoL_CBAList,0,0,2019.0,611110.0,23.0,16.508696,15.609999656677246,No
DoL_2990,DoL,document_2990.pdf,DoL Archive/document_2990.pdf,HARFORD COUNTY MD BOARD OF EDUCATION (NON-INSTRUCTIONAL),HCESC (I),MD,Maryland,24,Public,61111,,2000-01-01,2003-06-30,1000.0,0,DoL_CBAList,0,0,2000.0,611110.0,5.0,,,No
DoL_3153,DoL,document_3153.pdf,DoL Archive/document_3153.pdf,"HARFORD COUNTY, BOARD OF EDUCATION (TEACHERS)",(NEA),MD,Maryland,24,Public,61111,,2003-01-01,2005-06-30,2600.0,0,DoL_CBAList,0,0,2003.0,611110.0,10.0,,,No
DoL_365,DoL,document_365.pdf,DoL Archive/document_365.pdf,HARLEY-DAVIDSON MOTOR CO.,MACHINISTS AFL-CIO (IAM) 175,PA,Pennsylvania,42,Private,336991,,2001-01-01,2007-02-02,2100.0,0,DoL_CBAList,0,1,2001.0,336110.0,86.0,15.55,15.550000190734863,No
DoL_4159,DoL,document_4159.pdf,DoL Archive/document_4159.pdf,HARPER CREEK COMMUNITY SCHOOLS BOARD OF EDUCATION,"ENGINEERS, OPERATING, AFL-CIO (IUOE) 324",MI,Michigan,26,Public,611110,,2021-01-01,2023-06-30,,0,DoL_CBAList,0,0,2021.0,611110.0,2.0,18.0,18.0,No
DoL_3315,DoL,document_3315.pdf,DoL Archive/document_3315.pdf,HARTFORD CT BOARD OF EDUCATION (TEACHERS),(AFT) 1018,CT,Connecticut,09,Public,61111,,2002-01-01,2005-06-30,1800.0,0,DoL_CBAList,0,0,2002.0,611110.0,273.0,26.247812,27.0,No
DoL_2288,DoL,document_2288.pdf,DoL Archive/document_2288.pdf,"HARTWIG TRANSIT, INC.",(ICMDA),IL,Illinois,17,Private,484121,,2017-01-01,2019-06-30,,0,DoL_CBAList,0,0,2017.0,484121.0,5.0,16.845999,14.0,No
DoL_2042,DoL,document_2042.pdf,DoL Archive/document_2042.pdf,"HARVARD MAINTENANCE, INC.",SERVICE EMPLOYEES (SEIU) 1877,CA,California,06,Private,561720,,2010-01-01,2012-01-31,,0,DoL_CBAList,0,0,2010.0,561720.0,4.0,9.525,9.550000190734863,No
DoL_4141,DoL,document_4141.pdf,DoL Archive/document_4141.pdf,HARVARD UNIVERSITY,AUTO WORKERS AFL-CIO (UAW) HARVARD GRADUATE STUDENTS UNION,MA,Massachusetts,25,Private,611310,,2021-01-01,2025-06-30,,0,DoL_CBAList,0,0,2021.0,611310.0,14.0,20.0,20.0,No
DoL_922,DoL,document_922.pdf,DoL Archive/document_922.pdf,HARVARD UNIVERSITY (OFC & CLERICAL),(AFSCME) HUCTW,MA,Massachusetts,25,Private,61131,,2004-01-01,2007-06-30,3700.0,0,DoL_CBAList,0,0,2004.0,611310.0,9.0,15.815556,15.15999984741211,No
DoL_2589,DoL,document_2589.pdf,DoL Archive/document_2589.pdf,HARVARD UNIVERSITY AND HARVARD UNION OF CLERICAL AND TECHNICAL WORKERS (HUCTW),(AFSCME),MA,Massachusetts,25,Private,611310,,2018-01-01,2021-09-30,,0,DoL_CBAList,0,0,2018.0,611310.0,1.0,17.64,17.639999389648438,No
DoL_1059,DoL,document_1059.pdf,DoL Archive/document_1059.pdf,HAWAII GENERAL CONTRACTORS LABOR ASSOCIATION,"ENGINEERS, OPERATING, AFL-CIO (IUOE) 3",HI,Hawaii,15,Private,23622,,,2007-08-31,2500.0,0,DoL_CBAList,0,0,,,,,,
DoL_1060,DoL,document_1060.pdf,DoL Archive/document_1060.pdf,HAWAII GENERAL CONTRACTORS LABOR ASSOCIATION,"ENGINEERS, OPERATING, AFL-CIO (IUOE) 3",HI,Hawaii,15,Private,23622,,2012-01-01,2014-08-31,2500.0,0,DoL_CBAList,0,0,2012.0,238990.0,225.0,36.74089,37.380001068115234,No
DoL_1589,DoL,document_1589.pdf,DoL Archive/document_1589.pdf,HAWAII GENERAL CONTRACTORS LABOR ASSOCIATION,CARPENTERS IND (CJA) 745,HI,Hawaii,15,Private,23622,,2007-01-01,2012-08-31,6200.0,0,DoL_CBAList,0,0,2007.0,238160.0,5.0,35.03,34.95000076293945,No
DoL_1590,DoL,document_1590.pdf,DoL Archive/document_1590.pdf,HAWAII GENERAL CONTRACTORS LABOR ASSOCIATION,CARPENTERS IND (CJA) 745,HI,Hawaii,15,Private,23622,,2002-01-01,1800-01-01,6200.0,0,DoL_CBAList,0,0,2002.0,2381.0,4.0,31.0,30.97499942779541,No
DoL_1591,DoL,document_1591.pdf,DoL Archive/document_1591.pdf,HAWAII GENERAL CONTRACTORS LABOR ASSOCIATION,(UBC) 745,HI,Hawaii,15,Private,23622,,2007-01-01,2007-08-31,6200.0,0,DoL_CBAList,0,0,2007.0,236115.0,5.0,36.73,36.45000076293945,No
DoL_2680,DoL,document_2680.pdf,DoL Archive/document_2680.pdf,HAWAII STATE (BLUE COLLAR-UNIT 1),(AFSCME) UPW 646,HI,Hawaii,15,Public,92119,,1995-01-01,1999-06-30,8900.0,0,DoL_CBAList,0,0,1995.0,921190.0,14.0,14.12,13.989999771118164,No
DoL_2689,DoL,document_2689.pdf,DoL Archive/document_2689.pdf,HAWAII STATE (FIRE DEPT-UNIT 11),(IAFF) 1463,HI,Hawaii,15,Public,92216,,1999-01-01,2003-06-30,1650.0,0,DoL_CBAList,0,0,1999.0,922160.0,9.0,,,No
DoL_3233,DoL,document_3233.pdf,DoL Archive/document_3233.pdf,"HAWAII STATE UNIVERSITY (ADMIN, PROF & TECH-UNIT 8)",(AFSCME) HGEA 152,HI,Hawaii,15,Public,61131,,2003-01-01,2005-06-30,1469.0,0,DoL_CBAList,0,0,2003.0,611310.0,3.0,9.23,9.229999542236328,No
